Time,LF_FOOT_X,LF_FOOT_Y,LF_FOOT_Z,LH_FOOT_X,LH_FOOT_Y,LH_FOOT_Z,RF_FOOT_X,RF_FOOT_Y,RF_FOOT_Z,RH_FOOT_X,RH_FOOT_Y,RH_FOOT_Z,Base_lin_vel_X,Base_lin_vel_Y,Base_lin_vel_Z
39,3.2468200515722856e-05,0.0,241.65286254882812,0.0,0.0,0.0,0.0,0.0,0.0,4.289266144041903e-05,0.0,319.2395935058594,-0.4346039295196533,-0.9502189755439758,-0.08207546174526215
40,2.889151801355183e-05,0.0,215.03250122070312,0.0,0.0,0.0,0.0,0.0,0.0,4.089359208592214e-05,0.0,304.36102294921875,-0.4439658224582672,-0.9826374650001526,-0.0578777939081192
41,2.3641492589376867e-05,0.0,175.95785522460938,1.5710991647210903e-05,0.0,116.93305969238281,0.0,0.0,0.0,3.5673470847541466e-05,0.0,265.5089111328125,-0.43621498346328735,-1.0275750160217285,-0.0307009257376194
42,1.1392303349566646e-05,0.0,84.79013061523438,1.7090824258048087e-05,0.0,127.20281982421875,0.0,0.0,0.0,2.5483530407655053e-05,0.0,189.66769409179688,-0.41262590885162354,-1.0543931722640991,0.0020766311790794134
43,0.0,0.0,0.0,3.293432018836029e-05,0.0,245.12210083007812,2.6121804694412276e-05,0.0,194.41819763183594,0.0,0.0,0.0,-0.3489304780960083,-1.0236784219741821,0.0782640129327774
44,0.0,0.0,0.0,3.484288390609436e-05,0.0,259.3270568847656,4.076153345522471e-05,0.0,303.3781433105469,0.0,0.0,0.0,-0.3177761733531952,-0.9439195990562439,0.12045009434223175
45,0.0,0.0,0.0,3.391741120140068e-05,0.0,252.43899536132812,3.0066570616327226e-05,0.0,223.7781219482422,0.0,0.0,0.0,-0.2921467423439026,-0.9007164239883423,0.09955185651779175
46,0.0,0.0,0.0,3.313630077173002e-05,0.0,246.62538146972656,3.6287765396991745e-05,0.0,270.0809326171875,0.0,0.0,0.0,-0.2777925729751587,-0.8596743941307068,0.09567979723215103
47,0.0,0.0,0.0,3.210522481822409e-05,0.0,238.95135498046875,3.802314677159302e-05,0.0,282.9969787597656,0.0,0.0,0.0,-0.27475103735923767,-0.8407785892486572,0.09752190113067627
48,0.0,0.0,0.0,3.3607972000027075e-05,0.0,250.13592529296875,3.651110455393791e-05,0.0,271.74322509765625,0.0,0.0,0.0,-0.27709290385246277,-0.8357763886451721,0.09848672896623611
49,0.0,0.0,0.0,3.416334220673889e-05,0.0,254.2694091796875,3.410108183743432e-05,0.0,253.80599975585938,0.0,0.0,0.0,-0.27747467160224915,-0.8417641520500183,0.09257543832063675
50,0.0,0.0,0.0,3.3905598684214056e-05,0.0,252.35107421875,3.366573218954727e-05,0.0,250.5657958984375,0.0,0.0,0.0,-0.27962765097618103,-0.8552750945091248,0.08502012491226196
51,0.0,0.0,0.0,3.3291369618382305e-05,0.0,247.779541015625,3.391134305275045e-05,0.0,252.39381408691406,0.0,0.0,0.0,-0.2871091961860657,-0.8733627796173096,0.08083292841911316
52,0.0,0.0,0.0,3.248870052630082e-05,0.0,241.80543518066406,3.366387318237685e-05,0.0,250.55198669433594,0.0,0.0,0.0,-0.29973211884498596,-0.8976781964302063,0.08195826411247253
53,0.0,0.0,0.0,3.1185027182800695e-05,0.0,232.1025390625,3.2386516977567226e-05,0.0,241.04490661621094,0.0,0.0,0.0,-0.3149213492870331,-0.9278947114944458,0.0839734598994255
54,0.0,0.0,0.0,2.8744236260536127e-05,0.0,213.9363250732422,3.0364550184458494e-05,0.0,225.9959259033203,0.0,0.0,0.0,-0.3314763605594635,-0.961847186088562,0.0814819261431694
55,0.0,0.0,0.0,2.2812469978816807e-05,0.0,169.7876434326172,2.7401838451623917e-05,0.0,203.9451904296875,5.918078022659756e-05,0.0,440.46807861328125,-0.3447777032852173,-0.9828676581382751,0.13489334285259247
56,1.1031284884666093e-05,0.0,82.10315704345703,3.2710531741031446e-06,0.0,24.34564971923828,1.649696787353605e-05,0.0,122.78289794921875,3.739742169273086e-05,0.0,278.3398742675781,-0.3195592164993286,-0.9633345007896423,0.146210715174675
57,4.1516428609611467e-05,0.0,308.99664306640625,0.0,0.0,0.0,0.0,0.0,0.0,2.2629024897469208e-05,0.0,168.4222869873047,-0.33223798871040344,-0.907795786857605,0.10717947036027908
58,4.291665754863061e-05,0.0,319.4181823730469,0.0,0.0,0.0,0.0,0.0,0.0,2.1780269889859483e-05,0.0,162.105224609375,-0.3456481993198395,-0.893932044506073,0.07483497262001038
59,4.1784547647694126e-05,0.0,310.9921875,0.0,0.0,0.0,0.0,0.0,0.0,2.188126018154435e-05,0.0,162.85687255859375,-0.357246458530426,-0.8910530805587769,0.04294261336326599
60,4.062326479470357e-05,0.0,302.3490295410156,0.0,0.0,0.0,0.0,0.0,0.0,2.6104135031346232e-05,0.0,194.2866973876953,-0.36085420846939087,-0.8910755515098572,0.028029216453433037
61,3.885030673700385e-05,0.0,289.1533203125,0.0,0.0,0.0,0.0,0.0,0.0,2.9903454560553655e-05,0.0,222.56410217285156,-0.35769766569137573,-0.9013419151306152,0.01576314866542816
62,3.781136547331698e-05,0.0,281.4207458496094,0.0,0.0,0.0,0.0,0.0,0.0,3.2459196518175304e-05,0.0,241.58587646484375,-0.35749801993370056,-0.9099845290184021,0.0058916364796459675
63,3.701225796248764e-05,0.0,275.4731750488281,0.0,0.0,0.0,0.0,0.0,0.0,3.411649231566116e-05,0.0,253.92071533203125,-0.3626546561717987,-0.9206666946411133,0.0009769913740456104
64,3.525537977111526e-05,0.0,262.39715576171875,0.0,0.0,0.0,0.0,0.0,0.0,3.509412636049092e-05,0.0,261.1969909667969,-0.36996904015541077,-0.935247540473938,-1.54813751578331e-05
65,3.225423279218376e-05,0.0,240.0603485107422,0.0,0.0,0.0,0.0,0.0,0.0,3.484384069452062e-05,0.0,259.33416748046875,-0.3752484917640686,-0.9558120965957642,-0.0019200299866497517
66,2.8174943508929573e-05,0.0,209.69921875,0.0,0.0,0.0,0.0,0.0,0.0,3.2099975214805454e-05,0.0,238.9122772216797,-0.37645554542541504,-0.9817458391189575,-0.014273111708462238
67,2.1163814380997792e-05,0.0,157.51710510253906,0.0,0.0,0.0,1.1737623026419897e-05,0.0,87.36026000976562,2.6661060473998077e-05,0.0,198.43174743652344,-0.3741256296634674,-1.0153201818466187,-0.029877036809921265
68,0.0,0.0,0.0,2.6898936994257383e-05,0.0,200.20220947265625,5.788154521724209e-05,0.0,430.7981872558594,1.538825745228678e-05,0.0,114.5310287475586,-0.3699702024459839,-1.0295571088790894,0.01786993443965912
69,0.0,0.0,0.0,4.076647383044474e-05,0.0,303.4149169921875,3.3004875149345025e-05,0.0,245.647216796875,0.0,0.0,0.0,-0.3593074679374695,-0.9473498463630676,0.06352855265140533
70,0.0,0.0,0.0,3.995464066974819e-05,0.0,297.37261962890625,2.4930775907705538e-05,0.0,185.5536651611328,0.0,0.0,0.0,-0.33850330114364624,-0.9242170453071594,0.03299526870250702
71,0.0,0.0,0.0,3.90196219086647e-05,0.0,290.41351318359375,2.8385915356921032e-05,0.0,211.26942443847656,0.0,0.0,0.0,-0.3203822076320648,-0.8842000365257263,0.021424435079097748
72,0.0,0.0,0.0,3.767496673390269e-05,0.0,280.4055480957031,3.095897045568563e-05,0.0,230.4200439453125,0.0,0.0,0.0,-0.3188793659210205,-0.8673108220100403,0.024411827325820923
73,0.0,0.0,0.0,3.9380731323035434e-05,0.0,293.10113525390625,3.184947127010673e-05,0.0,237.04782104492188,0.0,0.0,0.0,-0.32796838879585266,-0.8722538948059082,0.03012198954820633
74,0.0,0.0,0.0,3.964858115068637e-05,0.0,295.09466552734375,3.0989122024038807e-05,0.0,230.64447021484375,0.0,0.0,0.0,-0.3352278470993042,-0.8876085877418518,0.032289519906044006
75,0.0,0.0,0.0,3.813438524957746e-05,0.0,283.82489013671875,3.138388638035394e-05,0.0,233.5825958251953,0.0,0.0,0.0,-0.3457966148853302,-0.910190999507904,0.031073657795786858
76,0.0,0.0,0.0,3.622988151619211e-05,0.0,269.6501159667969,3.139357067993842e-05,0.0,233.6546630859375,0.0,0.0,0.0,-0.3652400076389313,-0.9364319443702698,0.028013283386826515
77,0.0,0.0,0.0,3.4920369216706604e-05,0.0,259.9037780761719,2.9648072086274624e-05,0.0,220.66336059570312,0.0,0.0,0.0,-0.3917122185230255,-0.9687449336051941,0.023448806256055832
78,0.0,0.0,0.0,3.134702637908049e-05,0.0,233.30824279785156,2.6003479433711618e-05,0.0,193.53753662109375,2.843929178197868e-05,0.0,211.66668701171875,-0.4129198491573334,-1.0040839910507202,0.05429687350988388
79,0.0,0.0,0.0,1.4159531929180957e-05,0.0,105.38593292236328,1.6184816558961757e-05,0.0,120.45962524414062,1.9826049538096413e-05,0.0,147.5604248046875,-0.3857044279575348,-0.9822801351547241,0.10531897842884064
80,5.847927968716249e-05,0.0,435.2469787597656,0.0,0.0,0.0,1.0964180319206207e-06,0.0,8.160371780395508,2.219276393589098e-05,0.0,165.17532348632812,-0.3572080731391907,-0.9602994322776794,0.04943525046110153
81,4.863024878432043e-05,0.0,361.9430847167969,0.0,0.0,0.0,0.0,0.0,0.0,2.2378028006642126e-05,0.0,166.55418395996094,-0.3483406901359558,-0.9082189202308655,0.03145895153284073
82,4.579723099595867e-05,0.0,340.85760498046875,0.0,0.0,0.0,0.0,0.0,0.0,2.4266637410619296e-05,0.0,180.6106414794922,-0.3488704562187195,-0.9016712307929993,0.022515643388032913
83,4.30628533649724e-05,0.0,320.50628662109375,0.0,0.0,0.0,0.0,0.0,0.0,2.4811546609271318e-05,0.0,184.66629028320312,-0.3471143841743469,-0.8912432193756104,0.015195016749203205
84,4.090639413334429e-05,0.0,304.456298828125,0.0,0.0,0.0,0.0,0.0,0.0,2.8075864975107834e-05,0.0,208.9617919921875,-0.34825941920280457,-0.89219731092453,0.00999450497329235
85,3.904726690961979e-05,0.0,290.6192626953125,0.0,0.0,0.0,0.0,0.0,0.0,3.168049079249613e-05,0.0,235.7901611328125,-0.351577490568161,-0.8975805044174194,0.008737191557884216
86,3.758763341465965e-05,0.0,279.75555419921875,0.0,0.0,0.0,0.0,0.0,0.0,3.3909000194398686e-05,0.0,252.3763885498047,-0.36003419756889343,-0.9061803817749023,0.008983928710222244
87,3.580610791686922e-05,0.0,266.49609375,0.0,0.0,0.0,0.0,0.0,0.0,3.526548243826255e-05,0.0,262.47235107421875,-0.37180206179618835,-0.9190197587013245,0.012900005094707012
88,3.3041374990716577e-05,0.0,245.9188690185547,0.0,0.0,0.0,0.0,0.0,0.0,3.575975279090926e-05,0.0,266.1510925292969,-0.3828314542770386,-0.9366967678070068,0.017122436314821243
89,2.9354143407545052e-05,0.0,218.47569274902344,0.0,0.0,0.0,0.0,0.0,0.0,3.4925633372040465e-05,0.0,259.94293212890625,-0.39076048135757446,-0.9591768383979797,0.016473563387989998
90,2.503187170077581e-05,0.0,186.3061065673828,0.0,0.0,0.0,0.0,0.0,0.0,3.138751344522461e-05,0.0,233.60958862304688,-0.3938947319984436,-0.9860472679138184,0.002338108606636524
91,1.894044180517085e-05,0.0,140.9690704345703,0.0,0.0,0.0,8.725819498067722e-06,0.0,64.94413757324219,2.413320544292219e-05,0.0,179.6175537109375,-0.38902419805526733,-1.0212775468826294,-0.02595091611146927
92,0.0,0.0,0.0,2.6556819648249075e-05,0.0,197.65589904785156,5.272539783618413e-05,0.0,392.4222412109375,1.229855388373835e-05,0.0,91.5351333618164,-0.3755495250225067,-1.0271588563919067,0.04468061774969101
93,0.0,0.0,0.0,4.095520853297785e-05,0.0,304.8196105957031,3.17039703077171e-05,0.0,235.9648895263672,0.0,0.0,0.0,-0.36419495940208435,-0.9489240050315857,0.0853714644908905
94,0.0,0.0,0.0,3.725305214175023e-05,0.0,277.2653503417969,2.3878697902546264e-05,0.0,177.7233123779297,0.0,0.0,0.0,-0.3453240990638733,-0.9264338612556458,0.04574687033891678
95,0.0,0.0,0.0,3.790857226704247e-05,0.0,282.14422607421875,2.827850403264165e-05,0.0,210.46998596191406,0.0,0.0,0.0,-0.32980281114578247,-0.8834838271141052,0.024774348363280296
96,0.0,0.0,0.0,3.7535875890171155e-05,0.0,279.3703308105469,3.125781950075179e-05,0.0,232.64431762695312,0.0,0.0,0.0,-0.3265586793422699,-0.8665501475334167,0.022642474621534348
97,0.0,0.0,0.0,3.9253562135854736e-05,0.0,292.1546325683594,3.2214105885941535e-05,0.0,239.76170349121094,0.0,0.0,0.0,-0.33200016617774963,-0.8683226108551025,0.02645493485033512
98,0.0,0.0,0.0,3.9372185710817575e-05,0.0,293.03753662109375,3.152004137518816e-05,0.0,234.59596252441406,0.0,0.0,0.0,-0.33436718583106995,-0.8787931203842163,0.02706195041537285
99,0.0,0.0,0.0,3.824889790848829e-05,0.0,284.67718505859375,3.18578677251935e-05,0.0,237.11032104492188,0.0,0.0,0.0,-0.34039831161499023,-0.8965275287628174,0.02576732262969017
100,0.0,0.0,0.0,3.6882316635455936e-05,0.0,274.5060729980469,3.196820034645498e-05,0.0,237.9315185546875,0.0,0.0,0.0,-0.35440006852149963,-0.9189112782478333,0.02371053397655487
101,0.0,0.0,0.0,3.5905828553950414e-05,0.0,267.23828125,3.097437001997605e-05,0.0,230.53466796875,0.0,0.0,0.0,-0.37537074089050293,-0.9480476975440979,0.021891841664910316
102,0.0,0.0,0.0,3.3910200727405027e-05,0.0,252.3853302001953,2.862584551621694e-05,0.0,213.05516052246094,1.782778235792648e-05,0.0,132.6878204345703,-0.4001920521259308,-0.9861078858375549,0.02521802857518196
103,0.0,0.0,0.0,2.3956523364176974e-05,0.0,178.30255126953125,2.2853077098261565e-05,0.0,170.08985900878906,6.159725307952613e-05,0.0,458.45330810546875,-0.40562477707862854,-0.9916806221008301,0.08861381560564041
104,1.1162016562593635e-05,0.0,83.07616424560547,0.0,0.0,0.0,4.310098574933363e-06,0.0,32.079010009765625,3.206987457815558e-05,0.0,238.688232421875,-0.37555456161499023,-0.962342381477356,0.05415080487728119
105,5.6664215662749484e-05,0.0,421.7379150390625,0.0,0.0,0.0,0.0,0.0,0.0,2.1545112758758478e-05,0.0,160.35501098632812,-0.36341455578804016,-0.929255485534668,0.004462246783077717
106,4.958263161825016e-05,0.0,369.0314025878906,0.0,0.0,0.0,0.0,0.0,0.0,2.6131874619750306e-05,0.0,194.4931640625,-0.37045079469680786,-0.911119282245636,0.00985162053257227
107,4.299582724343054e-05,0.0,320.0074462890625,0.0,0.0,0.0,0.0,0.0,0.0,2.6218871425953694e-05,0.0,195.14064025878906,-0.3669186234474182,-0.9023891091346741,0.004164055455476046
108,4.158596129855141e-05,0.0,309.51416015625,0.0,0.0,0.0,0.0,0.0,0.0,2.80000786005985e-05,0.0,208.3977508544922,-0.36615490913391113,-0.8973724842071533,-0.002058141864836216
109,4.070275463163853e-05,0.0,302.9406433105469,0.0,0.0,0.0,0.0,0.0,0.0,3.1616236810805276e-05,0.0,235.3119354248047,-0.36663156747817993,-0.8997884392738342,-0.004737392999231815
110,3.967546945204958e-05,0.0,295.2947998046875,0.0,0.0,0.0,0.0,0.0,0.0,3.438657586229965e-05,0.0,255.93087768554688,-0.37153270840644836,-0.9061915874481201,-0.004463311284780502
