Time,LF_FOOT_X,LF_FOOT_Y,LF_FOOT_Z,LH_FOOT_X,LH_FOOT_Y,LH_FOOT_Z,RF_FOOT_X,RF_FOOT_Y,RF_FOOT_Z,RH_FOOT_X,RH_FOOT_Y,RH_FOOT_Z,Base_lin_vel_X,Base_lin_vel_Y,Base_lin_vel_Z
109,2.729673360590823e-05,0.0,203.16290283203125,1.096807318390347e-05,0.0,81.6326904296875,0.0,0.0,0.0,2.9969498427817598e-05,0.0,223.05564880371094,-0.5401291251182556,0.13588035106658936,0.04034070670604706
110,3.110889520030469e-05,0.0,231.53591918945312,1.3415408830041997e-05,0.0,99.84761047363281,0.0,0.0,0.0,2.655539174156729e-05,0.0,197.64529418945312,-0.49142763018608093,0.14692862331867218,0.048281412571668625
111,2.493735337338876e-05,0.0,185.60263061523438,1.9721424905583262e-05,0.0,146.78173828125,5.293873982736841e-06,0.0,39.40100860595703,1.9678027456393465e-05,0.0,146.458740234375,-0.47172418236732483,0.1156773567199707,0.03398369625210762
112,1.8481564438843634e-06,0.0,13.755376815795898,3.524478597682901e-05,0.0,262.3183288574219,2.480468356225174e-05,0.0,184.6151885986328,0.0,0.0,0.0,-0.41095787286758423,0.08446338772773743,0.03645672649145126
113,0.0,0.0,0.0,2.988585583807435e-05,0.0,222.43312072753906,4.288882337277755e-05,0.0,319.2110290527344,0.0,0.0,0.0,-0.338577538728714,0.05084649845957756,0.014651363715529442
114,0.0,0.0,0.0,3.456443300819956e-05,0.0,257.254638671875,3.7942943890811875e-05,0.0,282.4000244140625,0.0,0.0,0.0,-0.3350130617618561,0.05798910930752754,0.014279651455581188
115,0.0,0.0,0.0,3.4432930988259614e-05,0.0,256.27587890625,2.9711207389482297e-05,0.0,221.1332550048828,0.0,0.0,0.0,-0.3200809955596924,0.006268077529966831,-0.01995568349957466
116,0.0,0.0,0.0,3.069863669225015e-05,0.0,228.48243713378906,3.818896220764145e-05,0.0,284.2311096191406,0.0,0.0,0.0,-0.37986770272254944,0.01500451285392046,-0.011174739338457584
117,0.0,0.0,0.0,2.9503784389817156e-05,0.0,219.58944702148438,3.141227352898568e-05,0.0,233.79385375976562,9.857875738816801e-06,0.0,73.36975860595703,-0.3948526978492737,0.015019075013697147,-0.008359548635780811
118,0.0,0.0,0.0,2.876290091080591e-05,0.0,214.07522583007812,2.3378128389595076e-05,0.0,173.9976806640625,1.6613612388027832e-05,0.0,123.65106201171875,-0.39687830209732056,0.04024697467684746,0.09506094455718994
119,0.0,0.0,0.0,1.590236024640035e-05,0.0,118.35737609863281,2.7802658223663457e-05,0.0,206.9283905029297,1.8333157640881836e-05,0.0,136.44920349121094,-0.3645869791507721,0.07478055357933044,0.06915634870529175
120,3.892469612765126e-05,0.0,289.7070007324219,1.7523745555081405e-05,0.0,130.42495727539062,2.4942542950157076e-05,0.0,185.64125061035156,1.0635247235768475e-05,0.0,79.15554809570312,-0.33228975534439087,0.1119265928864479,0.04927381873130798
121,9.442670489079319e-06,0.0,70.27948760986328,1.6218746168306097e-05,0.0,120.712158203125,1.1224941772525199e-05,0.0,83.54450225830078,2.446734652039595e-05,0.0,182.10447692871094,-0.32521378993988037,0.1454029381275177,-0.00044506858102977276
122,1.8731334421318024e-05,0.0,139.41273498535156,2.6526449801167473e-05,0.0,197.4298858642578,1.262053683603881e-05,0.0,93.93156433105469,1.9253582649980672e-05,0.0,143.29969787597656,-0.2640594244003296,0.11618702858686447,0.03659993037581444
123,3.076354187214747e-05,0.0,228.96551513671875,0.0,0.0,0.0,7.117832865333185e-06,0.0,52.976287841796875,1.829332541092299e-05,0.0,136.1527557373047,-0.27983447909355164,0.12762229144573212,0.04121806100010872
124,2.8574839234352112e-05,0.0,212.67555236816406,0.0,0.0,0.0,0.0,0.0,0.0,2.8805849069613032e-05,0.0,214.39488220214844,-0.21302396059036255,0.12176971882581711,-0.025936339050531387
125,4.7532263124594465e-05,0.0,353.7710266113281,0.0,0.0,0.0,0.0,0.0,0.0,2.8040725737810135e-05,0.0,208.70025634765625,-0.2255636304616928,0.1091468557715416,-0.00957251526415348
126,3.218265192117542e-05,0.0,239.52760314941406,0.0,0.0,0.0,0.0,0.0,0.0,3.506394932628609e-05,0.0,260.9723815917969,-0.2261292040348053,0.16306257247924805,-0.0008777575567364693
